index,drugbank_id
1868,DB02120
1869,DB02121
1870,DB02122
1871,DB02123
1872,DB02124
1873,DB02125
1874,DB02126
1875,DB02127
1876,DB02128
1877,DB02129
1878,DB02130
1879,DB02131
1880,DB02132
1881,DB02133
1882,DB02134
1883,DB02135
1884,DB02136
1885,DB02137
1886,DB02138
1887,DB02139
1888,DB02140
1889,DB02141
1890,DB02142
1891,DB02143
1892,DB02144
1893,DB02145
1894,DB02146
1895,DB02147
1896,DB02148
1897,DB02151
1898,DB02152
1899,DB02153
1900,DB02154
1901,DB02155
1902,DB02156
1903,DB02158
1904,DB02159
1905,DB02160
1906,DB02161
1907,DB02162
1908,DB02163
1909,DB02164
1910,DB02165
1911,DB02166
1912,DB02167
1913,DB02168
1914,DB02169
1915,DB02170
1916,DB02172
1917,DB02173
1918,DB02174
1919,DB02175
1920,DB02176
1921,DB02177
1922,DB02178
1923,DB02179
1924,DB02180
1925,DB02181
1926,DB02182
1927,DB02183
1928,DB02184
1929,DB02185
1930,DB02186
1931,DB02187
1932,DB02188
1933,DB02189
1934,DB02190
1935,DB02191
1936,DB02192
1937,DB02194
1938,DB02195
1939,DB02196
1940,DB02197
1941,DB02198
1942,DB02199
1943,DB02200
1944,DB02201
1945,DB02202
1946,DB02203
1947,DB02205
1948,DB02207
1949,DB02209
1950,DB02210
1951,DB02211
1952,DB02213
1953,DB02214
1954,DB02215
1955,DB02216
1956,DB02217
1957,DB02218
1958,DB02219
1959,DB02220
1960,DB02221
1961,DB02222
1962,DB02223
1963,DB02224
1964,DB02225
1965,DB02226
1966,DB02227
1967,DB02228
1968,DB02229
1969,DB02230
1970,DB02232
1971,DB02233
1972,DB02234
1973,DB02235
1974,DB02236
1975,DB02237
1976,DB02238
1977,DB02239
1978,DB02240
1979,DB02241
1980,DB02242
1981,DB02243
1982,DB02245
1983,DB02247
1984,DB02248
1985,DB02249
1986,DB02251
1987,DB02252
1988,DB02253
1989,DB02254
1990,DB02255
1991,DB02256
1992,DB02257
1993,DB02258
1994,DB02259
1995,DB02260
1996,DB02261
1997,DB02262
1998,DB02263
1999,DB02264
2000,DB02265
2001,DB02266
2002,DB02267
2003,DB02268
2004,DB02269
2005,DB02270
2006,DB02271
2007,DB02272
2008,DB02273
2009,DB02274
2010,DB02275
2011,DB02276
2012,DB02277
2013,DB02278
2014,DB02279
2015,DB02280
2016,DB02281
2017,DB02282
2018,DB02283
2019,DB02285
2020,DB02286
2021,DB02287
2022,DB02288
2023,DB02289
2024,DB02290
2025,DB02292
2026,DB02293
2027,DB02294
2028,DB02295
2029,DB02296
2030,DB02297
2031,DB02298
2032,DB02299
2033,DB02300
2034,DB02301
2035,DB02302
2036,DB02303
2037,DB02304
2038,DB02305
2039,DB02306
2040,DB02307
2041,DB02308
2042,DB02309
2043,DB02310
2044,DB02311
2045,DB02312
2046,DB02313
2047,DB02314
2048,DB02315
2049,DB02316
2050,DB02317
2051,DB02318
2052,DB02319
2053,DB02320
2054,DB02321
2055,DB02322
2056,DB02323
2057,DB02324
2058,DB02325
2059,DB02326
2060,DB02327
2061,DB02328
2062,DB02329
2063,DB02331
2064,DB02332
2065,DB02333
2066,DB02334
2067,DB02335
2068,DB02336
2069,DB02337
2070,DB02338
2071,DB02339
2072,DB02340
2073,DB02341
2074,DB02342
2075,DB02343
2076,DB02345
2077,DB02346
2078,DB02347
2079,DB02348
2080,DB02349
2081,DB02350
2082,DB02352
2083,DB02353
2084,DB02354
2085,DB02355
2086,DB02356
2087,DB02357
2088,DB02358
2089,DB02359
2090,DB02360
2091,DB02361
2092,DB02362
2093,DB02363
2094,DB02364
2095,DB02365
2096,DB02366
2097,DB02367
2098,DB02368
2099,DB02369
2100,DB02370
2101,DB02371
2102,DB02372
2103,DB02373
2104,DB02374
2105,DB02375
2106,DB02376
2107,DB02377
2108,DB02378
2109,DB02379
2110,DB02380
2111,DB02381
2112,DB02382
2113,DB02383
2114,DB02384
2115,DB02385
2116,DB02386
2117,DB02388
2118,DB02390
2119,DB02391
2120,DB02393
2121,DB02394
2122,DB02395
2123,DB02396
2124,DB02397
2125,DB02398
2126,DB02399
2127,DB02400
2128,DB02401
2129,DB02402
2130,DB02403
2131,DB02404
2132,DB02405
2133,DB02406
2134,DB02407
2135,DB02408
2136,DB02409
2137,DB02410
2138,DB02411
2139,DB02412
2140,DB02413
2141,DB02414
2142,DB02415
2143,DB02416
2144,DB02417
2145,DB02418
2146,DB02419
2147,DB02420
2148,DB02421
2149,DB02422
2150,DB02423
2151,DB02424
2152,DB02425
2153,DB02426
2154,DB02427
2155,DB02428
2156,DB02429
2157,DB02430
2158,DB02431
2159,DB02432
2160,DB02433
2161,DB02434
2162,DB02435
2163,DB02436
2164,DB02437
2165,DB02438
2166,DB02441
2167,DB02442
2168,DB02443
2169,DB02445
2170,DB02446
2171,DB02447
2172,DB02448
2173,DB02449
2174,DB02450
2175,DB02451
2176,DB02452
2177,DB02453
2178,DB02454
2179,DB02455
2180,DB02456
2181,DB02457
2182,DB02458
2183,DB02459
2184,DB02460
2185,DB02461
2186,DB02462
2187,DB02463
2188,DB02464
2189,DB02465
2190,DB02466
2191,DB02467
2192,DB02468
2193,DB02469
2194,DB02470
2195,DB02471
2196,DB02472
2197,DB02473
2198,DB02474
2199,DB02475
2200,DB02477
2201,DB02479
2202,DB02480
2203,DB02481
2204,DB02482
2205,DB02483
2206,DB02484
2207,DB02485
2208,DB02486
2209,DB02488
2210,DB02489
2211,DB02490
2212,DB02491
2213,DB02492
2214,DB02493
2215,DB02494
2216,DB02495
2217,DB02496
2218,DB02497
2219,DB02498
2220,DB02499
2221,DB02500
2222,DB02501
2223,DB02502
2224,DB02503
2225,DB02504
2226,DB02505
2227,DB02506
2228,DB02508
2229,DB02509
2230,DB02510
2231,DB02511
2232,DB02512
2233,DB02513
2234,DB02514
2235,DB02515
2236,DB02516
2237,DB02517
2238,DB02518
2239,DB02519
2240,DB02520
2241,DB02521
2242,DB02522
2243,DB02523
2244,DB02524
2245,DB02525
2246,DB02526
2247,DB02527
2248,DB02528
2249,DB02529
2250,DB02530
2251,DB02531
2252,DB02532
2253,DB02534
2254,DB02535
2255,DB02536
2256,DB02537
2257,DB02538
2258,DB02540
2259,DB02541
2260,DB02542
2261,DB02543
2262,DB02544
2263,DB02545
2264,DB02546
2265,DB02547
2266,DB02548
2267,DB02549
2268,DB02550
2269,DB02551
2270,DB02552
2271,DB02553
2272,DB02554
2273,DB02555
2274,DB02556
2275,DB02557
2276,DB02558
2277,DB02559
2278,DB02560
2279,DB02561
2280,DB02562
2281,DB02563
2282,DB02565
2283,DB02566
2284,DB02567
2285,DB02568
2286,DB02569
2287,DB02570
2288,DB02571
2289,DB02572
2290,DB02573
2291,DB02576
2292,DB02577
2293,DB02578
2294,DB02579
2295,DB02580
2296,DB02581
2297,DB02582
2298,DB02583
2299,DB02585
2300,DB02586
2301,DB02587
2302,DB02588
2303,DB02589
2304,DB02590
2305,DB02591
2306,DB02592
2307,DB02593
2308,DB02594
2309,DB02595
2310,DB02596
2311,DB02597
2312,DB02598
2313,DB02599
2314,DB02600
2315,DB02601
2316,DB02602
2317,DB02603
2318,DB02604
2319,DB02606
2320,DB02607
2321,DB02608
2322,DB02609
2323,DB02610
2324,DB02611
2325,DB02613
2326,DB02614
2327,DB02615
2328,DB02616
2329,DB02617
2330,DB02618
2331,DB02619
2332,DB02620
2333,DB02621
2334,DB02622
2335,DB02623
2336,DB02624
2337,DB02625
2338,DB02626
2339,DB02627
2340,DB02628
2341,DB02629
2342,DB02630
2343,DB02632
2344,DB02633
2345,DB02635
2346,DB02636
2347,DB02637
2348,DB02639
2349,DB02640
2350,DB02641
2351,DB02642
2352,DB02643
2353,DB02644
2354,DB02645
2355,DB02646
2356,DB02647
2357,DB02648
2358,DB02649
2359,DB02650
2360,DB02651
2361,DB02652
2362,DB02654
2363,DB02655
2364,DB02656
2365,DB02657
2366,DB02658
2367,DB02659
2368,DB02660
2369,DB02661
2370,DB02662
2371,DB02663
2372,DB02664
2373,DB02665
2374,DB02666
2375,DB02668
2376,DB02669
2377,DB02670
2378,DB02671
2379,DB02673
2380,DB02674
2381,DB02675
2382,DB02676
2383,DB02677
2384,DB02678
2385,DB02679
2386,DB02680
2387,DB02681
2388,DB02683
2389,DB02684
2390,DB02685
2391,DB02686
2392,DB02688
2393,DB02689
2394,DB02690
2395,DB02691
2396,DB02693
2397,DB02694
2398,DB02695
2399,DB02696
2400,DB02697
2401,DB02698
2402,DB02699
2403,DB02700
2404,DB02701
2405,DB02702
2406,DB02703
2407,DB02704
2408,DB02705
2409,DB02706
2410,DB02707
2411,DB02709
2412,DB02710
2413,DB02711
2414,DB02712
2415,DB02713
2416,DB02714
2417,DB02715
2418,DB02716
2419,DB02717
2420,DB02719
2421,DB02720
2422,DB02721
2423,DB02722
2424,DB02723
2425,DB02724
2426,DB02725
2427,DB02726
2428,DB02727
2429,DB02728
2430,DB02729
2431,DB02730
2432,DB02731
2433,DB02732
2434,DB02733
2435,DB02734
2436,DB02735
2437,DB02736
2438,DB02738
2439,DB02740
2440,DB02741
2441,DB02742
2442,DB02743
2443,DB02744
2444,DB02745
2445,DB02746
2446,DB02747
2447,DB02749
2448,DB02750
2449,DB02751
2450,DB02752
2451,DB02753
2452,DB02754
2453,DB02755
2454,DB02756
2455,DB02757
2456,DB02758
2457,DB02759
2458,DB02760
2459,DB02761
2460,DB02762
2461,DB02763
2462,DB02765
2463,DB02766
2464,DB02767
2465,DB02768
2466,DB02770
2467,DB02772
2468,DB02773
2469,DB02774
2470,DB02776
2471,DB02777
2472,DB02778
2473,DB02779
2474,DB02780
2475,DB02781
2476,DB02783
2477,DB02784
2478,DB02785
2479,DB02786
2480,DB02787
2481,DB02788
2482,DB02789
2483,DB02790
2484,DB02792
2485,DB02793
2486,DB02794
2487,DB02795
2488,DB02796
2489,DB02797
2490,DB02798
2491,DB02799
2492,DB02800
2493,DB02801
2494,DB02802
2495,DB02803
2496,DB02804
2497,DB02805
2498,DB02806
2499,DB02807
2500,DB02808
2501,DB02809
2502,DB02810
2503,DB02811
2504,DB02812
2505,DB02813
2506,DB02814
2507,DB02816
2508,DB02817
2509,DB02818
2510,DB02819
2511,DB02821
2512,DB02822
2513,DB02823
2514,DB02824
2515,DB02825
2516,DB02827
2517,DB02828
2518,DB02829
2519,DB02830
2520,DB02831
2521,DB02832
2522,DB02833
2523,DB02834
2524,DB02835
2525,DB02836
2526,DB02837
2527,DB02838
2528,DB02839
2529,DB02840
2530,DB02841
2531,DB02842
2532,DB02843
2533,DB02844
2534,DB02845
2535,DB02846
2536,DB02847
2537,DB02848
2538,DB02849
2539,DB02850
2540,DB02851
2541,DB02852
2542,DB02853
2543,DB02854
2544,DB02855
2545,DB02856
2546,DB02857
2547,DB02858
2548,DB02859
2549,DB02860
2550,DB02861
2551,DB02862
2552,DB02864
2553,DB02865
2554,DB02866
2555,DB02867
2556,DB02868
2557,DB02869
2558,DB02870
2559,DB02871
2560,DB02872
2561,DB02873
2562,DB02875
2563,DB02876
2564,DB02877
2565,DB02878
2566,DB02879
2567,DB02880
2568,DB02881
2569,DB02882
2570,DB02883
2571,DB02884
2572,DB02885
2573,DB02887
2574,DB02888
2575,DB02889
2576,DB02890
2577,DB02891
2578,DB02892
2579,DB02893
2580,DB02894
2581,DB02895
2582,DB02896
2583,DB02897
2584,DB02898
2585,DB02899
2586,DB02900
2587,DB02901
2588,DB02902
2589,DB02903
2590,DB02904
2591,DB02905
2592,DB02906
2593,DB02907
2594,DB02908
2595,DB02909
2596,DB02910
2597,DB02911
2598,DB02912
2599,DB02914
2600,DB02915
2601,DB02916
2602,DB02917
2603,DB02918
2604,DB02919
2605,DB02920
2606,DB02921
2607,DB02922
2608,DB02923
2609,DB02924
2610,DB02925
2611,DB02927
2612,DB02928
2613,DB02929
2614,DB02930
2615,DB02931
2616,DB02932
2617,DB02933
2618,DB02934
2619,DB02935
2620,DB02936
2621,DB02937
2622,DB02938
2623,DB02940
2624,DB02941
2625,DB02942
2626,DB02943
2627,DB02945
2628,DB02946
2629,DB02947
2630,DB02948
2631,DB02949
2632,DB02950
2633,DB02951
2634,DB02952
2635,DB02953
2636,DB02954
2637,DB02955
2638,DB02956
2639,DB02957
2640,DB02958
2641,DB02959
2642,DB02960
2643,DB02961
2644,DB02962
2645,DB02963
2646,DB02964
2647,DB02965
2648,DB02966
2649,DB02967
2650,DB02968
2651,DB02969
2652,DB02970
2653,DB02971
2654,DB02972
2655,DB02973
2656,DB02974
2657,DB02975
2658,DB02976
2659,DB02977
2660,DB02978
2661,DB02979
2662,DB02980
2663,DB02981
2664,DB02982
2665,DB02983
2666,DB02984
2667,DB02985
2668,DB02986
2669,DB02987
2670,DB02988
2671,DB02989
2672,DB02990
2673,DB02991
2674,DB02992
2675,DB02993
2676,DB02994
2677,DB02995
2678,DB02996
2679,DB02998
2680,DB02999
2681,DB03000
2682,DB03001
2683,DB03002
2684,DB03003
2685,DB03004
2686,DB03005
2687,DB03006
2688,DB03007
2689,DB03008
2690,DB03009
2691,DB03010
2692,DB03011
2693,DB03012
2694,DB03013
2695,DB03015
2696,DB03016
2697,DB03017
2698,DB03018
2699,DB03019
2700,DB03020
2701,DB03021
2702,DB03022
2703,DB03023
2704,DB03024
2705,DB03025
2706,DB03026
2707,DB03028
2708,DB03030
2709,DB03031
2710,DB03032
2711,DB03033
2712,DB03034
2713,DB03035
2714,DB03037
2715,DB03038
2716,DB03039
2717,DB03040
2718,DB03041
2719,DB03042
2720,DB03043
2721,DB03044
2722,DB03045
2723,DB03046
2724,DB03047
2725,DB03048
2726,DB03049
2727,DB03051
2728,DB03052
2729,DB03053
2730,DB03054
2731,DB03056
2732,DB03057
2733,DB03058
2734,DB03059
2735,DB03060
2736,DB03061
2737,DB03062
2738,DB03063
2739,DB03064
2740,DB03065
2741,DB03066
2742,DB03067
2743,DB03068
2744,DB03069
2745,DB03070
2746,DB03071
2747,DB03072
2748,DB03073
2749,DB03074
2750,DB03075
2751,DB03076
2752,DB03077
2753,DB03078
2754,DB03079
2755,DB03081
2756,DB03082
2757,DB03083
2758,DB03084
2759,DB03085
2760,DB03086
2761,DB03087
2762,DB03088
2763,DB03090
2764,DB03091
2765,DB03092
2766,DB03093
2767,DB03094
2768,DB03095
2769,DB03096
2770,DB03097
2771,DB03098
2772,DB03099
2773,DB03100
2774,DB03101
2775,DB03102
2776,DB03103
2777,DB03104
2778,DB03105
2779,DB03106
2780,DB03107
2781,DB03108
2782,DB03109
2783,DB03110
2784,DB03111
2785,DB03112
2786,DB03113
2787,DB03114
2788,DB03115
2789,DB03116
2790,DB03117
2791,DB03118
2792,DB03120
2793,DB03121
2794,DB03124
2795,DB03125
2796,DB03126
2797,DB03127
2798,DB03128
2799,DB03129
2800,DB03130
2801,DB03132
2802,DB03133
2803,DB03134
2804,DB03135
2805,DB03136
2806,DB03137
2807,DB03138
2808,DB03139
2809,DB03140
2810,DB03141
2811,DB03142
2812,DB03143
2813,DB03144
2814,DB03145
2815,DB03146
2816,DB03147
2817,DB03148
2818,DB03150
2819,DB03151
2820,DB03152
2821,DB03153
2822,DB03154
2823,DB03155
2824,DB03156
2825,DB03157
2826,DB03158
2827,DB03159
2828,DB03160
2829,DB03161
2830,DB03162
2831,DB03163
2832,DB03164
2833,DB03165
2834,DB03166
2835,DB03167
2836,DB03168
2837,DB03169
2838,DB03170
2839,DB03171
2840,DB03172
2841,DB03173
2842,DB03174
2843,DB03175
2844,DB03176
2845,DB03177
2846,DB03178
2847,DB03179
2848,DB03180
2849,DB03181
2850,DB03182
2851,DB03183
2852,DB03184
2853,DB03185
2854,DB03186
2855,DB03187
2856,DB03189
2857,DB03190
2858,DB03191
2859,DB03192
2860,DB03193
2861,DB03194
2862,DB03195
2863,DB03196
2864,DB03197
2865,DB03198
2866,DB03199
2867,DB03200
2868,DB03201
2869,DB03202
2870,DB03203
2871,DB03204
2872,DB03205
2873,DB03206
2874,DB03207
2875,DB03208
2876,DB03209
2877,DB03210
2878,DB03211
2879,DB03212
2880,DB03213
2881,DB03214
2882,DB03215
2883,DB03216
2884,DB03217
2885,DB03218
2886,DB03219
2887,DB03220
2888,DB03221
2889,DB03222
2890,DB03223
2891,DB03224
2892,DB03225
2893,DB03226
2894,DB03227
2895,DB03228
2896,DB03229
2897,DB03230
2898,DB03231
2899,DB03232
2900,DB03233
2901,DB03234
2902,DB03235
2903,DB03236
2904,DB03237
2905,DB03238
2906,DB03239
2907,DB03240
2908,DB03241
2909,DB03242
2910,DB03243
2911,DB03244
2912,DB03245
2913,DB03246
2914,DB03247
2915,DB03248
2916,DB03249
2917,DB03250
2918,DB03251
2919,DB03252
2920,DB03253
2921,DB03254
2922,DB03255
2923,DB03256
2924,DB03257
2925,DB03258
2926,DB03259
2927,DB03260
2928,DB03262
2929,DB03263
2930,DB03264
2931,DB03266
2932,DB03267
2933,DB03268
2934,DB03269
2935,DB03270
2936,DB03272
2937,DB03273
2938,DB03274
2939,DB03275
2940,DB03276
2941,DB03277
2942,DB03278
2943,DB03279
2944,DB03280
2945,DB03281
2946,DB03283
2947,DB03284
2948,DB03285
2949,DB03286
2950,DB03287
2951,DB03288
2952,DB03289
2953,DB03290
2954,DB03291
2955,DB03292
2956,DB03293
2957,DB03294
2958,DB03295
2959,DB03296
2960,DB03297
2961,DB03298
2962,DB03299
2963,DB03300
2964,DB03301
2965,DB03302
2966,DB03303
2967,DB03304
2968,DB03305
2969,DB03306
2970,DB03307
2971,DB03308
2972,DB03309
2973,DB03310
2974,DB03311
2975,DB03312
2976,DB03313
2977,DB03314
2978,DB03315
2979,DB03316
2980,DB03317
2981,DB03318
2982,DB03319
2983,DB03320
2984,DB03321
2985,DB03322
2986,DB03323
2987,DB03325
2988,DB03326
2989,DB03327
2990,DB03328
2991,DB03329
2992,DB03330
2993,DB03331
2994,DB03332
2995,DB03333
2996,DB03335
2997,DB03336
2998,DB03337
2999,DB03338
3000,DB03339
3001,DB03340
3002,DB03341
3003,DB03342
3004,DB03343
3005,DB03344
3006,DB03345
3007,DB03346
3008,DB03347
3009,DB03348
3010,DB03349
3011,DB03350
3012,DB03351
3013,DB03352
3014,DB03353
3015,DB03354
3016,DB03355
3017,DB03357
3018,DB03358
3019,DB03359
3020,DB03360
3021,DB03361
3022,DB03362
3023,DB03363
3024,DB03364
3025,DB03365
3026,DB03366
3027,DB03367
3028,DB03368
3029,DB03369
3030,DB03370
3031,DB03371
3032,DB03372
3033,DB03373
3034,DB03374
3035,DB03376
3036,DB03379
3037,DB03380
3038,DB03381
3039,DB03382
3040,DB03383
3041,DB03384
3042,DB03385
3043,DB03386
3044,DB03387
3045,DB03388
3046,DB03389
3047,DB03390
3048,DB03391
3049,DB03392
3050,DB03393
3051,DB03394
3052,DB03395
3053,DB03396
3054,DB03397
3055,DB03399
3056,DB03400
3057,DB03401
3058,DB03402
3059,DB03403
3060,DB03405
3061,DB03406
3062,DB03407
3063,DB03408
3064,DB03409
3065,DB03410
3066,DB03411
3067,DB03412
3068,DB03413
3069,DB03414
3070,DB03415
3071,DB03416
3072,DB03417
3073,DB03418
3074,DB03419
3075,DB03420
3076,DB03421
3077,DB03422
3078,DB03423
3079,DB03424
3080,DB03425
3081,DB03426
3082,DB03427
3083,DB03428
3084,DB03429
3085,DB03430
3086,DB03432
3087,DB03433
3088,DB03434
3089,DB03435
3090,DB03436
3091,DB03437
3092,DB03438
3093,DB03439
3094,DB03440
3095,DB03441
3096,DB03442
3097,DB03443
3098,DB03444
3099,DB03445
3100,DB03446
3101,DB03447
3102,DB03448
3103,DB03449
3104,DB03450
3105,DB03451
3106,DB03452
3107,DB03453
3108,DB03454
3109,DB03455
3110,DB03456
3111,DB03458
3112,DB03459
3113,DB03460
3114,DB03461
3115,DB03462
3116,DB03464
3117,DB03466
3118,DB03467
3119,DB03468
3120,DB03469
3121,DB03470
3122,DB03471
3123,DB03472
3124,DB03473
3125,DB03474
3126,DB03475
3127,DB03476
3128,DB03477
3129,DB03478
3130,DB03479
3131,DB03480
3132,DB03481
3133,DB03482
3134,DB03483
3135,DB03484
3136,DB03485
3137,DB03486
3138,DB03487
3139,DB03488
3140,DB03489
3141,DB03490
3142,DB03491
3143,DB03492
3144,DB03493
3145,DB03495
3146,DB03496
3147,DB03497
3148,DB03498
3149,DB03499
3150,DB03500
3151,DB03501
3152,DB03502
3153,DB03503
3154,DB03504
3155,DB03505
3156,DB03506
3157,DB03507
3158,DB03508
3159,DB03509
3160,DB03510
3161,DB03511
3162,DB03512
3163,DB03513
3164,DB03514
3165,DB03515
3166,DB03516
3167,DB03517
3168,DB03518
3169,DB03520
3170,DB03522
3171,DB03523
3172,DB03524
3173,DB03525
3174,DB03526
3175,DB03528
3176,DB03530
3177,DB03531
3178,DB03532
3179,DB03533
3180,DB03534
3181,DB03535
3182,DB03536
3183,DB03537
3184,DB03539
3185,DB03540
3186,DB03541
3187,DB03542
3188,DB03543
3189,DB03544
3190,DB03546
3191,DB03548
3192,DB03549
3193,DB03550
3194,DB03551
3195,DB03552
3196,DB03553
3197,DB03554
3198,DB03555
3199,DB03556
3200,DB03557
3201,DB03558
3202,DB03559
3203,DB03560
3204,DB03562
3205,DB03564
3206,DB03565
3207,DB03566
3208,DB03567
3209,DB03568
3210,DB03569
3211,DB03570
3212,DB03571
3213,DB03572
3214,DB03573
3215,DB03574
3216,DB03575
3217,DB03576
3218,DB03577
3219,DB03578
3220,DB03581
3221,DB03582
3222,DB03583
3223,DB03584
3224,DB03585
3225,DB03586
3226,DB03587
3227,DB03588
3228,DB03589
3229,DB03590
3230,DB03591
3231,DB03592
3232,DB03593
3233,DB03594
3234,DB03595
3235,DB03596
3236,DB03597
3237,DB03598
3238,DB03600
3239,DB03601
3240,DB03602
3241,DB03603
3242,DB03604
3243,DB03605
3244,DB03606
3245,DB03607
3246,DB03608
3247,DB03609
3248,DB03610
3249,DB03611
3250,DB03612
3251,DB03613
3252,DB03614
3253,DB03615
3254,DB03616
3255,DB03617
3256,DB03618
3257,DB03619
3258,DB03621
3259,DB03622
3260,DB03623
3261,DB03624
3262,DB03626
3263,DB03627
3264,DB03628
3265,DB03629
3266,DB03630
3267,DB03631
3268,DB03632
3269,DB03633
3270,DB03634
3271,DB03635
3272,DB03636
3273,DB03637
3274,DB03638
3275,DB03639
3276,DB03640
3277,DB03641
3278,DB03642
3279,DB03643
3280,DB03644
3281,DB03645
3282,DB03646
3283,DB03647
3284,DB03648
3285,DB03649
3286,DB03650
3287,DB03651
3288,DB03652
3289,DB03653
3290,DB03654
3291,DB03656
3292,DB03657
3293,DB03658
3294,DB03659
3295,DB03660
3296,DB03661
3297,DB03662
3298,DB03663
3299,DB03664
3300,DB03666
3301,DB03667
3302,DB03668
3303,DB03669
3304,DB03670
3305,DB03671
3306,DB03672
3307,DB03673
3308,DB03675
3309,DB03676
3310,DB03677
3311,DB03678
3312,DB03679
3313,DB03680
3314,DB03682
3315,DB03683
3316,DB03685
3317,DB03686
3318,DB03687
3319,DB03688
3320,DB03689
3321,DB03690
3322,DB03691
3323,DB03692
3324,DB03693
3325,DB03694
3326,DB03695
3327,DB03696
3328,DB03697
3329,DB03698
3330,DB03699
3331,DB03700
3332,DB03701
3333,DB03702
3334,DB03703
3335,DB03704
3336,DB03705
3337,DB03706
3338,DB03707
3339,DB03708
3340,DB03709
3341,DB03710
3342,DB03711
3343,DB03712
3344,DB03714
3345,DB03716
3346,DB03717
3347,DB03718
3348,DB03719
3349,DB03720
3350,DB03721
3351,DB03722
3352,DB03723
3353,DB03724
3354,DB03725
3355,DB03726
3356,DB03727
3357,DB03728
3358,DB03729
3359,DB03730
3360,DB03731
3361,DB03732
3362,DB03733
3363,DB03734
3364,DB03735
3365,DB03736
3366,DB03737
3367,DB03738
3368,DB03739
3369,DB03740
3370,DB03741
3371,DB03742
3372,DB03744
3373,DB03745
3374,DB03746
3375,DB03747
3376,DB03748
3377,DB03749
3378,DB03750
3379,DB03751
3380,DB03752
3381,DB03753
3382,DB03754
3383,DB03755
3384,DB03756
3385,DB03757
3386,DB03758
3387,DB03759
3388,DB03760
3389,DB03761
3390,DB03763
3391,DB03764
3392,DB03765
3393,DB03766
3394,DB03767
3395,DB03768
3396,DB03769
3397,DB03770
3398,DB03771
3399,DB03772
3400,DB03773
3401,DB03774
3402,DB03775
3403,DB03776
3404,DB03777
3405,DB03779
3406,DB03780
3407,DB03781
3408,DB03782
3409,DB03783
3410,DB03784
3411,DB03785
3412,DB03787
3413,DB03788
3414,DB03789
3415,DB03790
3416,DB03791
3417,DB03792
3418,DB03793
3419,DB03794
3420,DB03795
3421,DB03796
3422,DB03797
3423,DB03798
3424,DB03799
3425,DB03800
3426,DB03801
3427,DB03802
3428,DB03803
3429,DB03804
3430,DB03807
3431,DB03808
3432,DB03809
3433,DB03810
3434,DB03811
3435,DB03812
3436,DB03813
3437,DB03814
3438,DB03815
3439,DB03816
3440,DB03817
3441,DB03818
3442,DB03819
3443,DB03820
3444,DB03821
3445,DB03822
3446,DB03823
3447,DB03824
3448,DB03825
3449,DB03826
3450,DB03827
3451,DB03828
3452,DB03829
3453,DB03830
3454,DB03831
3455,DB03832
3456,DB03833
3457,DB03834
3458,DB03835
3459,DB03836
3460,DB03837
3461,DB03839
3462,DB03840
3463,DB03841
3464,DB03842
3465,DB03843
3466,DB03844
3467,DB03845
3468,DB03846
3469,DB03847
3470,DB03848
3471,DB03849
3472,DB03850
3473,DB03851
3474,DB03852
3475,DB03853
3476,DB03854
3477,DB03855
3478,DB03856
3479,DB03857
3480,DB03858
3481,DB03859
3482,DB03860
3483,DB03861
3484,DB03862
3485,DB03863
3486,DB03864
3487,DB03865
3488,DB03866
3489,DB03867
3490,DB03868
3491,DB03869
3492,DB03870
3493,DB03871
3494,DB03872
3495,DB03874
3496,DB03876
3497,DB03877
3498,DB03878
3499,DB03879
3500,DB03880
3501,DB03881
3502,DB03882
3503,DB03883
3504,DB03884
3505,DB03885
3506,DB03886
3507,DB03887
3508,DB03888
3509,DB03889
3510,DB03890
3511,DB03891
3512,DB03892
3513,DB03893
3514,DB03894
3515,DB03895
3516,DB03896
3517,DB03897
3518,DB03898
3519,DB03899
3520,DB03900
3521,DB03901
3522,DB03902
3523,DB03903
3524,DB03904
3525,DB03905
3526,DB03906
3527,DB03907
3528,DB03908
3529,DB03909
3530,DB03910
3531,DB03911
3532,DB03912
3533,DB03913
3534,DB03914
3535,DB03915
3536,DB03916
3537,DB03917
3538,DB03918
3539,DB03919
3540,DB03920
3541,DB03921
3542,DB03923
3543,DB03924
3544,DB03925
3545,DB03926
